property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
0,101,2.0,2.0,1,1,694.0,0.0,0.0,1.0,2,0,0.33
0,24,2.0,2.0,2,2,1256.0,0.0,0.0,0.0,1,2,0.8
0,44,4.0,5.0,2,3,2661.0,1.0,0.0,0.0,1,2,6.5
1,29,5.0,7.0,4,3,4500.0,1.0,0.0,2.0,2,2,20.0
0,37,2.0,3.0,3,3,1442.0,0.0,0.0,0.0,1,2,0.86
0,0,3.0,3.0,4,4,1940.0,1.0,0.0,0.0,1,2,1.2
0,103,2.0,2.0,2,3,789.0,0.0,0.0,2.0,1,2,0.46
1,23,4.0,4.0,1,3,3000.0,0.0,0.0,0.0,1,1,6.0
0,67,3.0,4.0,3,0,2696.0,1.0,0.0,1.0,0,0,5.4
0,101,1.0,1.0,1,1,406.0,0.0,0.0,0.0,1,2,0.26
0,89,1.0,1.0,0,3,700.0,0.0,0.0,0.0,1,2,0.65
0,68,3.0,4.0,3,3,2200.0,0.0,0.0,0.0,1,1,3.9
1,73,3.0,3.0,2,2,2250.0,0.0,0.0,0.0,1,1,3.1
1,103,2.0,3.0,2,1,1053.0,0.0,0.0,1.0,1,1,1.55
1,11,5.0,4.0,4,3,7331.0,0.0,0.0,0.0,2,1,10.5
0,83,2.0,2.0,2,3,1300.0,0.0,0.0,0.0,1,2,1.0
0,87,3.0,3.0,4,3,1844.0,1.0,1.0,1.0,0,1,1.16
0,77,4.0,4.0,4,0,4500.0,1.0,0.0,1.0,0,1,5.0
1,39,6.0,6.0,4,2,1836.0,1.0,0.0,1.0,2,2,4.0
0,71,2.0,2.0,3,3,982.0,0.0,0.0,2.0,2,1,1.2
0,92,3.0,3.0,1,3,1750.0,0.0,0.0,1.0,0,0,1.58
0,95,2.0,3.0,3,4,1502.0,0.0,0.0,0.0,2,2,0.8
0,103,3.0,2.0,2,1,1080.0,0.0,0.0,0.0,1,2,0.85
0,72,3.0,3.0,1,3,1419.0,0.0,0.0,0.0,2,0,1.4
1,23,3.0,3.0,2,2,594.0,0.0,0.0,1.0,1,1,1.15
0,57,3.0,3.0,3,0,1738.0,0.0,0.0,1.0,2,2,1.39
0,64,4.0,6.0,3,3,3867.0,1.0,0.0,1.0,0,2,9.2
0,85,3.0,4.0,2,0,1854.0,0.0,1.0,0.0,2,2,1.4
0,75,3.0,3.0,4,3,1339.0,0.0,0.0,0.0,2,1,0.97
0,81,3.0,3.0,3,3,1310.0,0.0,0.0,1.0,2,2,1.5
0,86,2.0,2.0,2,4,607.0,0.0,0.0,0.0,1,2,0.8
0,34,3.0,2.0,2,0,1450.0,0.0,0.0,2.0,2,1,1.2
1,26,8.0,8.0,2,0,2520.0,1.0,0.0,1.0,2,2,5.5
1,41,3.0,3.0,2,3,1350.0,0.0,0.0,0.0,1,1,0.55
1,23,2.0,2.0,1,0,1125.0,0.0,1.0,0.0,1,1,0.65
0,73,2.0,2.0,1,3,700.0,0.0,0.0,0.0,1,1,0.36
0,68,4.0,4.0,4,3,2210.0,1.0,0.0,1.0,0,1,3.4
1,103,3.0,3.0,4,0,3500.0,1.0,0.0,0.0,1,1,5.5
0,72,4.0,4.0,2,3,1389.0,0.0,0.0,0.0,0,1,1.92
0,78,2.0,2.0,2,1,1444.0,0.0,0.0,0.0,1,0,1.0
0,71,2.0,2.0,2,1,1200.0,0.0,0.0,1.0,2,0,1.05
1,44,4.0,4.0,4,0,540.0,0.0,0.0,2.0,1,2,1.65
0,102,3.0,5.0,4,1,1807.0,0.0,0.0,0.0,1,2,1.4
0,52,1.0,1.0,2,2,459.0,0.0,0.0,0.0,1,1,0.3
0,67,2.0,2.0,3,1,1456.0,0.0,0.0,0.0,2,0,1.8
0,53,4.0,4.0,3,0,2100.0,0.0,0.0,0.0,1,1,1.55
0,70,2.0,2.0,2,3,1500.0,0.0,1.0,1.0,1,2,1.5
0,11,3.0,4.0,0,3,2850.0,0.0,0.0,0.0,1,0,1.5
0,7,1.0,2.0,2,1,335.0,0.0,0.0,0.0,2,1,0.22
0,35,3.0,3.0,3,4,1403.0,0.0,0.0,0.0,2,2,1.5
0,103,2.0,2.0,1,3,743.0,0.0,0.0,0.0,1,0,0.28
0,57,3.0,3.0,3,2,1800.0,0.0,0.0,1.0,2,2,1.35
0,102,2.0,2.0,3,3,1390.0,0.0,0.0,0.0,1,1,1.05
0,72,4.0,5.0,4,3,2856.0,1.0,0.0,0.0,1,0,3.05
0,62,4.0,4.0,3,3,2650.0,1.0,0.0,1.0,1,0,3.75
0,23,4.0,4.0,4,1,5000.0,0.0,0.0,0.0,2,1,3.35
0,64,3.0,3.0,3,4,1600.0,0.0,0.0,0.0,1,2,4.25
0,4,2.0,3.0,2,1,1389.0,0.0,0.0,0.0,1,2,0.8
0,99,4.0,4.0,4,3,1734.0,0.0,0.0,0.0,2,2,0.75
0,72,2.0,1.0,1,3,584.0,0.0,0.0,0.0,1,0,0.6
0,51,3.0,3.0,4,0,1830.0,0.0,0.0,1.0,0,0,1.82
0,5,3.0,3.0,3,1,1616.0,0.0,0.0,1.0,0,2,1.95
1,8,3.0,2.0,1,0,3889.0,0.0,0.0,0.0,1,1,1.15
0,89,2.0,2.0,2,0,1195.0,0.0,1.0,0.0,1,2,0.8
1,31,6.0,5.0,4,1,3240.0,1.0,1.0,0.0,0,2,9.54
0,57,3.0,5.0,4,0,2250.0,0.0,0.0,1.0,2,2,1.5
0,91,3.0,4.0,3,3,2227.0,1.0,0.0,0.0,0,2,1.58
0,91,3.0,4.0,2,3,1616.0,1.0,0.0,1.0,1,2,1.25
0,99,2.0,2.0,3,4,846.0,0.0,0.0,0.0,1,1,0.78
0,99,3.0,3.0,3,0,1571.0,0.0,0.0,0.0,1,2,0.65
0,16,4.0,6.0,4,3,3573.33,1.0,0.0,0.0,2,0,5.31
0,77,4.0,5.0,4,1,2629.0,1.0,0.0,0.0,2,0,4.1
0,5,2.0,2.0,3,3,1100.0,0.0,0.0,1.0,1,2,1.26
0,1,4.0,4.0,4,0,5350.0,0.0,0.0,0.0,2,1,5.9
0,44,3.0,3.0,2,2,1467.0,1.0,0.0,2.0,1,1,2.0
0,92,3.0,3.0,4,3,1548.0,0.0,0.0,1.0,0,2,1.6
1,49,8.0,8.0,3,0,2880.0,1.0,1.0,2.0,0,2,4.5
0,103,1.0,1.0,2,1,360.0,0.0,0.0,0.0,2,1,0.24
0,37,2.0,2.0,3,4,756.0,0.0,0.0,0.0,2,2,0.4
1,36,2.0,2.0,3,1,823.0,0.0,0.0,0.0,1,2,0.66
0,60,3.0,1.0,0,4,2295.0,0.0,0.0,0.0,1,1,3.9
0,75,2.0,2.0,2,3,842.0,0.0,0.0,1.0,1,2,0.85
0,90,2.0,2.0,1,3,531.0,0.0,1.0,0.0,2,2,0.35
0,57,4.0,4.0,4,2,2000.0,0.0,0.0,1.0,2,2,1.99
0,83,2.0,2.0,4,1,1280.0,0.0,0.0,0.0,2,0,0.71
0,7,2.0,2.0,4,3,1269.0,0.0,0.0,0.0,2,2,0.85
1,73,3.0,2.0,4,2,4320.0,0.0,0.0,0.0,1,1,6.5
0,66,1.0,1.0,0,4,693.0,0.0,0.0,0.0,1,2,0.7
1,51,5.0,7.0,4,3,5850.0,1.0,0.0,1.0,0,1,12.25
0,76,1.0,1.0,1,0,869.0,0.0,0.0,0.0,2,2,1.0
0,69,1.0,1.0,1,3,826.0,0.0,0.0,0.0,1,0,0.95
1,21,2.0,2.0,1,2,900.0,1.0,0.0,0.0,1,1,1.07
0,92,2.0,2.0,1,3,578.0,0.0,0.0,0.0,1,2,0.5
0,103,3.0,3.0,3,1,2444.0,1.0,0.0,0.0,2,1,1.35
0,55,4.0,5.0,4,3,3444.0,1.0,0.0,0.0,1,2,11.0
0,65,3.0,3.0,3,1,2000.0,0.0,0.0,0.0,1,2,3.0
0,74,3.0,5.0,3,3,1527.0,1.0,0.0,0.0,0,2,1.55
0,7,3.0,4.0,4,3,2072.0,1.0,0.0,0.0,2,0,1.75
1,4,4.0,3.0,2,0,2367.0,0.0,0.0,0.0,1,1,4.25
0,50,2.0,2.0,2,3,778.0,0.0,0.0,0.0,1,1,0.25
0,83,3.0,4.0,4,1,1659.0,1.0,0.0,0.0,1,2,1.95
0,48,5.0,5.0,4,2,3305.0,1.0,0.0,0.0,2,2,3.3
0,23,2.0,2.0,2,2,1100.0,0.0,0.0,1.0,1,0,0.75
0,38,3.0,3.0,3,3,1990.0,0.0,0.0,0.0,2,2,1.1
0,74,3.0,5.0,3,3,1527.0,1.0,0.0,0.0,2,2,1.6
1,29,7.0,9.0,4,0,9000.0,1.0,1.0,2.0,2,2,31.5
0,10,2.0,2.0,3,3,1281.0,0.0,0.0,1.0,2,2,0.9
0,38,4.0,3.0,3,3,1983.0,1.0,0.0,0.0,2,2,1.78
0,5,3.0,3.0,3,3,1531.0,0.0,0.0,0.0,2,1,1.8
0,75,3.0,3.0,4,1,1900.0,1.0,0.0,0.0,0,2,1.69
0,69,3.0,4.0,3,3,2100.0,1.0,0.0,1.0,1,0,3.39
0,95,2.0,2.0,2,3,769.0,0.0,0.0,0.0,1,2,0.42
0,5,3.0,4.0,4,0,1748.0,1.0,0.0,0.0,2,2,1.78
0,103,2.0,2.0,1,3,587.0,0.0,0.0,0.0,1,1,0.25
0,9,3.0,4.0,4,3,1186.0,1.0,0.0,0.0,0,2,1.25
0,12,3.0,2.0,3,3,1701.0,0.0,0.0,0.0,2,2,1.26
0,55,3.0,3.0,4,0,2250.0,0.0,0.0,1.0,2,2,1.59
0,89,3.0,4.0,3,3,1551.0,1.0,1.0,1.0,0,2,1.8
1,20,5.0,5.0,2,0,3420.0,1.0,0.0,1.0,1,2,6.46
0,83,2.0,2.0,2,3,1330.0,0.0,0.0,1.0,2,2,1.3
0,90,3.0,3.0,3,1,1849.0,1.0,0.0,0.0,2,1,1.5
1,8,4.0,4.0,1,0,900.0,0.0,0.0,0.0,1,1,1.2
0,66,2.0,3.0,4,4,997.0,0.0,0.0,0.0,2,2,2.2
0,70,2.0,2.0,2,1,633.0,0.0,0.0,0.0,1,0,0.6
0,59,3.0,4.0,1,0,2164.0,1.0,0.0,1.0,0,0,3.8
0,74,3.0,4.0,2,4,1416.0,0.0,0.0,0.0,1,0,0.99
0,83,3.0,3.0,2,3,1215.0,0.0,0.0,0.0,0,2,1.3
0,52,2.0,2.0,1,3,1007.0,0.0,0.0,0.0,1,2,0.71
0,38,3.0,3.0,4,0,1602.0,0.0,0.0,0.0,1,0,1.0
0,63,2.0,2.0,2,1,1278.0,0.0,0.0,0.0,1,2,1.6
0,94,3.0,3.0,3,1,1642.0,0.0,0.0,0.0,2,2,1.29
0,71,2.0,2.0,2,1,1311.0,0.0,0.0,0.0,2,0,1.0
1,84,2.0,4.0,0,0,891.0,0.0,0.0,0.0,1,1,0.82
0,7,3.0,4.0,4,3,2131.0,1.0,0.0,1.0,2,0,2.45
0,89,3.0,3.0,3,3,1500.0,1.0,0.0,1.0,0,2,1.76
0,79,2.0,2.0,2,1,1272.0,0.0,0.0,0.0,1,0,1.6
1,103,3.0,10.0,4,1,1065.0,0.0,0.0,0.0,1,2,0.95
0,12,3.0,2.0,2,3,1213.0,0.0,0.0,1.0,1,2,0.79
0,92,4.0,6.0,2,1,2521.0,1.0,0.0,0.0,2,0,1.3
0,79,3.0,3.0,3,3,1900.0,0.0,0.0,0.0,0,2,2.25
0,103,2.0,2.0,3,1,822.0,0.0,0.0,0.0,2,1,0.65
0,86,2.0,2.0,2,0,1397.0,0.0,0.0,0.0,1,2,0.75
0,72,4.0,6.0,4,3,2817.0,1.0,0.0,0.0,0,0,3.1
0,77,3.0,3.0,3,0,2308.0,1.0,0.0,0.0,1,2,4.1
0,5,3.0,3.0,4,3,2222.0,1.0,0.0,1.0,2,2,1.98
0,67,3.0,3.0,2,4,1654.0,0.0,0.0,0.0,1,2,2.44
0,18,2.0,2.0,1,3,1100.0,0.0,0.0,1.0,1,1,0.72
0,68,3.0,3.0,3,3,2000.0,1.0,0.0,1.0,1,2,2.99
0,38,3.0,3.0,3,3,1707.0,0.0,0.0,0.0,1,0,1.49
0,72,4.0,4.0,4,0,2172.0,1.0,0.0,0.0,1,2,2.6
0,67,3.0,3.0,3,3,1833.0,1.0,0.0,1.0,2,1,2.0
1,53,9.0,9.0,4,0,2700.0,1.0,0.0,1.0,1,2,5.5
0,37,2.0,2.0,2,1,667.0,0.0,0.0,0.0,1,2,0.4
0,97,3.0,3.0,2,3,2167.0,0.0,0.0,1.0,1,2,0.92
0,1,3.0,3.0,3,1,1589.0,0.0,0.0,1.0,2,1,1.53
0,9,2.0,2.0,4,3,1120.0,0.0,0.0,0.0,1,2,0.88
0,5,3.0,3.0,4,3,2500.0,1.0,0.0,0.0,0,1,1.9
1,46,8.0,6.0,4,0,2367.0,1.0,0.0,1.0,2,2,5.65
0,100,2.0,2.0,0,3,730.0,0.0,0.0,0.0,1,1,0.4
1,27,4.0,4.0,4,3,1350.0,1.0,0.0,1.0,2,1,5.25
0,69,3.0,4.0,2,3,2200.0,1.0,0.0,1.0,0,0,3.05
0,79,2.0,2.0,2,3,1508.0,0.0,0.0,1.0,0,0,1.6
1,55,4.0,4.0,3,1,2844.0,1.0,0.0,0.0,2,2,3.51
1,4,3.0,4.0,3,0,1836.0,0.0,0.0,1.0,1,2,3.6
0,83,2.0,2.0,3,1,81.0,0.0,0.0,0.0,2,2,1.1
0,10,2.0,2.0,3,3,1388.0,0.0,0.0,0.0,2,2,1.02
0,86,2.0,2.0,2,3,1260.0,0.0,0.0,1.0,0,0,0.95
0,103,2.0,2.0,3,3,913.0,0.0,0.0,0.0,2,2,0.55
0,95,3.0,3.0,3,4,1288.0,0.0,0.0,0.0,1,1,1.25
1,41,1.0,4.0,3,0,603.0,0.0,0.0,0.0,1,2,0.92
0,97,2.0,2.0,3,3,1222.0,0.0,0.0,0.0,2,2,0.65
0,55,3.0,3.0,4,0,1700.0,0.0,0.0,1.0,2,2,1.5
0,103,1.0,1.0,1,1,778.0,0.0,0.0,0.0,2,1,0.22
0,7,2.0,2.0,3,3,86.0,0.0,0.0,0.0,2,0,0.82
0,12,4.0,4.0,4,3,3150.0,1.0,1.0,1.0,0,2,2.95
0,92,2.0,2.0,1,1,1231.0,0.0,0.0,1.0,1,0,0.87
0,67,3.0,4.0,3,3,1833.0,1.0,1.0,2.0,0,2,2.3
0,67,2.0,2.0,3,4,1141.0,0.0,0.0,1.0,1,0,2.33
0,12,3.0,4.0,4,3,1946.0,1.0,0.0,0.0,2,2,1.75
0,5,3.0,3.0,3,3,1493.0,1.0,0.0,1.0,1,2,1.39
0,1,1.0,1.0,1,0,565.0,0.0,0.0,0.0,1,0,0.38
0,103,3.0,3.0,3,3,1344.0,0.0,0.0,0.0,0,2,0.78
0,65,3.0,4.0,4,0,1554.0,0.0,0.0,1.0,2,2,2.2
0,35,3.0,2.0,2,4,1857.0,0.0,0.0,0.0,2,0,1.67
1,31,4.0,5.0,4,3,2844.0,1.0,1.0,1.0,2,2,12.0
0,36,1.0,1.0,1,3,452.0,0.0,0.0,0.0,1,2,0.45
0,51,3.0,3.0,3,0,1900.0,0.0,0.0,1.0,1,2,2.35
0,48,3.0,3.0,0,3,1923.0,1.0,0.0,0.0,2,0,2.0
0,1,4.0,4.0,4,2,2013.0,1.0,0.0,0.0,2,2,1.5
0,17,3.0,2.0,2,3,1285.0,0.0,0.0,1.0,0,2,1.9
0,10,2.0,2.0,1,3,598.0,0.0,0.0,2.0,1,2,0.49
0,1,3.0,3.0,3,4,1430.0,0.0,0.0,0.0,1,2,1.45
0,72,3.0,3.0,2,3,1305.0,0.0,0.0,0.0,2,1,1.43
0,83,3.0,3.0,3,1,1656.0,0.0,0.0,1.0,2,1,1.4
0,1,4.0,5.0,4,1,5249.0,1.0,0.0,0.0,1,1,5.25
0,72,4.0,4.0,2,3,1819.0,0.0,0.0,0.0,1,1,1.9
0,7,3.0,4.0,4,3,2036.0,1.0,0.0,1.0,1,0,1.75
1,35,2.0,2.0,3,3,1400.0,0.0,0.0,1.0,2,1,1.15
0,37,2.0,2.0,2,3,1086.0,0.0,0.0,0.0,1,2,0.67
0,101,1.0,1.0,1,3,407.0,0.0,0.0,0.0,2,1,0.2
0,72,3.0,3.0,2,3,1510.0,0.0,0.0,0.0,0,1,1.68
1,28,4.0,4.0,4,2,1800.0,1.0,1.0,0.0,2,1,6.3
0,72,3.0,2.0,4,3,1326.0,0.0,0.0,1.0,2,1,0.9
0,103,2.0,2.0,1,3,535.0,0.0,0.0,0.0,1,1,0.26
0,70,3.0,3.0,2,1,1346.0,0.0,1.0,1.0,2,2,1.6
0,15,3.0,3.0,4,4,1615.0,0.0,0.0,0.0,1,2,2.35
0,12,3.0,4.0,4,3,1797.0,1.0,0.0,0.0,2,2,1.45
1,41,4.0,4.0,2,2,1440.0,0.0,0.0,0.0,1,1,2.35
0,95,3.0,3.0,2,1,1423.0,0.0,0.0,0.0,1,2,1.2
1,45,6.0,7.0,4,3,4500.0,1.0,1.0,1.0,2,2,16.0
0,102,2.0,1.0,0,1,500.0,0.0,0.0,0.0,1,0,0.3
0,89,3.0,3.0,1,3,2588.0,0.0,0.0,1.0,2,2,1.3
0,102,2.0,2.0,2,1,733.0,0.0,0.0,0.0,2,2,0.4
0,16,2.0,2.0,2,3,1498.0,0.0,0.0,0.0,2,2,0.7
1,32,1.0,1.0,0,0,750.0,0.0,0.0,0.0,1,1,0.55
1,73,2.0,2.0,2,2,1440.0,0.0,0.0,0.0,1,1,2.0
1,41,2.0,3.0,1,0,675.0,0.0,0.0,0.0,1,1,0.8
0,23,1.0,1.0,1,0,556.0,0.0,0.0,0.0,1,1,0.2
1,12,4.0,5.0,3,0,6228.0,0.0,0.0,0.0,2,1,6.0
0,91,3.0,3.0,1,3,1344.0,0.0,0.0,0.0,2,1,0.88
0,5,3.0,3.0,3,3,1315.0,1.0,0.0,0.0,2,2,1.4
0,11,3.0,4.0,2,1,2525.0,0.0,0.0,0.0,2,0,3.35
0,5,3.0,3.0,3,3,1531.0,0.0,0.0,0.0,2,1,1.76
0,102,2.0,2.0,2,1,1133.0,0.0,0.0,0.0,1,2,0.85
0,41,2.0,2.0,1,3,833.0,0.0,0.0,1.0,1,2,0.42
1,73,2.0,2.0,2,0,1080.0,0.0,0.0,1.0,2,1,1.55
0,92,2.0,2.0,1,1,1231.0,0.0,0.0,0.0,2,2,0.78
0,35,2.0,2.0,2,4,1275.0,0.0,0.0,0.0,1,2,1.1
0,72,3.0,3.0,2,3,1428.0,0.0,0.0,1.0,2,2,1.42
0,11,2.0,2.0,2,0,1362.0,0.0,0.0,0.0,2,0,0.7
0,39,4.0,4.0,4,2,1954.0,0.0,0.0,2.0,1,2,2.1
1,51,3.0,3.0,2,0,2160.0,1.0,0.0,1.0,2,1,7.5
0,99,4.0,3.0,2,1,1983.0,0.0,0.0,0.0,1,0,0.95
0,35,4.0,4.0,4,2,4809.0,1.0,0.0,1.0,2,0,3.25
0,57,3.0,3.0,3,0,2200.0,0.0,0.0,0.0,1,2,1.7
0,94,2.0,2.0,3,3,1387.0,0.0,0.0,1.0,0,0,1.19
1,26,3.0,2.0,2,1,1500.0,0.0,0.0,1.0,2,2,1.2
0,5,2.0,2.0,2,1,1166.0,0.0,0.0,1.0,1,0,1.4
0,48,3.0,3.0,4,0,1576.0,1.0,0.0,1.0,0,2,1.76
0,92,3.0,2.0,3,3,1480.0,0.0,0.0,2.0,2,2,1.45
0,72,3.0,3.0,2,3,1428.0,0.0,0.0,0.0,2,2,1.4
0,64,4.0,5.0,4,3,3925.0,1.0,1.0,1.0,0,2,7.15
0,69,4.0,4.0,4,3,2250.0,1.0,0.0,1.0,2,1,2.72
0,100,2.0,2.0,2,1,604.0,0.0,0.0,0.0,1,0,0.4
0,75,2.0,2.0,4,1,1312.0,0.0,0.0,0.0,2,2,1.1
0,75,2.0,2.0,4,1,1180.0,0.0,0.0,1.0,2,0,1.34
0,103,2.0,2.0,4,4,1050.0,0.0,0.0,0.0,2,2,0.95
1,48,5.0,6.0,3,0,8775.0,1.0,1.0,1.0,2,1,19.5
0,16,4.0,6.0,4,0,3662.34,1.0,0.0,1.0,0,0,5.6
0,98,2.0,2.0,4,0,1271.0,0.0,0.0,0.0,2,2,0.96
0,86,3.0,4.0,4,3,1760.0,1.0,0.0,2.0,0,0,2.34
0,44,4.0,4.0,4,0,3115.0,0.0,0.0,1.0,2,0,3.25
0,81,3.0,4.0,3,3,1310.0,1.0,0.0,0.0,1,2,1.25
0,63,2.0,2.0,2,4,1333.0,0.0,0.0,0.0,2,1,1.47
1,36,3.0,1.0,0,1,1081.0,0.0,0.0,0.0,1,1,0.75
1,31,5.0,6.0,4,1,3240.0,1.0,0.0,1.0,0,2,10.5
0,23,2.0,2.0,3,0,1416.0,0.0,0.0,0.0,2,0,0.98
0,72,3.0,3.0,2,3,1482.0,0.0,0.0,0.0,0,1,1.66
0,57,1.0,1.0,1,2,475.0,0.0,0.0,0.0,1,1,0.52
0,103,2.0,2.0,3,3,978.0,0.0,0.0,0.0,1,0,0.66
1,18,4.0,4.0,1,0,1700.0,0.0,0.0,0.0,1,1,0.7
1,23,5.0,5.0,2,2,4680.0,1.0,1.0,2.0,2,1,9.0
0,91,2.0,2.0,4,3,1380.0,0.0,1.0,0.0,0,1,1.2
0,36,1.0,1.0,1,3,407.0,0.0,0.0,0.0,2,2,0.36
1,50,6.0,5.0,2,2,2250.0,1.0,0.0,2.0,0,2,3.5
0,69,3.0,4.0,4,0,1751.0,1.0,0.0,1.0,0,0,2.35
0,75,3.0,3.0,3,3,1788.0,1.0,0.0,0.0,1,2,1.51
0,89,2.0,2.0,2,0,1100.0,0.0,0.0,1.0,2,0,0.85
0,91,2.0,2.0,1,4,97.0,0.0,0.0,0.0,1,0,1.05
0,77,3.0,3.0,3,0,1787.0,1.0,0.0,1.0,1,2,1.9
1,28,5.0,5.0,3,0,1800.0,1.0,0.0,1.0,2,1,6.25
0,95,3.0,3.0,3,4,867.0,0.0,0.0,0.0,1,1,1.32
0,9,2.0,2.0,4,3,940.0,0.0,0.0,0.0,1,1,0.88
0,38,3.0,2.0,4,3,1376.0,0.0,0.0,0.0,1,0,1.5
0,12,3.0,3.0,3,3,1550.0,0.0,0.0,1.0,1,2,1.75
0,37,3.0,3.0,3,3,1435.0,0.0,0.0,0.0,2,2,0.9
0,69,3.0,3.0,4,3,2047.0,0.0,1.0,1.0,0,2,3.0
0,103,2.0,2.0,2,1,588.0,0.0,0.0,0.0,1,0,0.28
0,103,2.0,2.0,3,1,913.0,0.0,0.0,0.0,2,2,0.56
1,18,3.0,3.0,1,0,1872.0,0.0,0.0,0.0,1,2,3.71
0,17,3.0,3.0,4,1,2006.0,1.0,0.0,0.0,2,2,2.85
0,37,3.0,3.0,3,3,1563.0,0.0,0.0,0.0,1,1,1.25
0,7,3.0,4.0,4,3,2072.0,1.0,0.0,0.0,2,2,2.0
0,10,2.0,2.0,2,3,608.0,0.0,0.0,0.0,1,2,0.35
0,12,3.0,4.0,3,3,1896.0,1.0,0.0,0.0,2,2,2.15
0,81,4.0,3.0,3,3,1765.0,1.0,0.0,0.0,2,2,1.64
1,41,3.0,3.0,0,0,1130.0,0.0,0.0,0.0,1,1,0.85
0,47,3.0,3.0,0,0,2667.0,0.0,0.0,1.0,1,1,2.4
1,19,4.0,5.0,2,2,4950.0,0.0,0.0,0.0,1,1,4.5
0,101,2.0,2.0,2,3,1300.0,0.0,0.0,0.0,2,2,0.43
0,5,3.0,3.0,3,3,1315.0,1.0,0.0,1.0,2,2,1.38
1,28,5.0,6.0,4,0,4518.0,1.0,1.0,0.0,2,2,15.5
0,76,4.0,4.0,3,0,2127.0,1.0,0.0,0.0,1,2,1.35
0,67,4.0,4.0,4,3,1975.0,1.0,0.0,0.0,2,1,3.0
0,103,2.0,2.0,2,3,616.0,0.0,0.0,1.0,1,0,0.32
0,10,2.0,2.0,4,3,1201.0,0.0,0.0,0.0,0,0,0.75
0,10,2.0,2.0,1,3,496.0,0.0,0.0,0.0,1,2,0.36
0,95,2.0,2.0,2,1,1226.0,0.0,0.0,0.0,1,1,1.0
0,103,2.0,2.0,2,1,658.0,0.0,0.0,0.0,1,0,0.35
0,48,4.0,5.0,4,1,3444.0,1.0,0.0,0.0,2,2,4.3
0,70,3.0,3.0,2,1,1346.0,1.0,0.0,1.0,1,2,1.7
0,72,3.0,3.0,1,3,1392.0,0.0,0.0,0.0,2,0,1.36
1,57,6.0,6.0,4,0,1530.0,0.0,0.0,1.0,1,1,3.4
1,69,4.0,4.0,0,0,2800.0,0.0,0.0,0.0,1,2,3.0
1,44,9.0,9.0,4,0,3510.0,1.0,0.0,0.0,1,2,14.0
0,11,3.0,5.0,2,1,2343.0,1.0,0.0,0.0,2,0,3.95
1,55,4.0,4.0,0,0,2430.0,0.0,0.0,0.0,1,1,5.7
0,97,4.0,4.0,4,0,2468.0,0.0,0.0,0.0,2,2,1.65
0,23,2.0,3.0,2,2,1444.0,0.0,0.0,1.0,1,1,0.95
0,97,3.0,3.0,4,3,1929.0,1.0,0.0,0.0,2,2,1.25
0,14,5.0,5.0,3,3,3466.0,1.0,0.0,0.0,2,2,3.79
1,14,2.0,2.0,2,0,270.0,0.0,0.0,0.0,1,2,0.34
1,27,2.0,4.0,3,2,1080.0,0.0,0.0,0.0,1,2,3.5
0,5,3.0,3.0,3,3,1465.0,1.0,0.0,0.0,1,2,1.75
1,75,2.0,2.0,4,1,1319.0,1.0,0.0,0.0,0,2,0.9
0,63,2.0,2.0,2,1,1278.0,0.0,0.0,0.0,1,2,1.58
0,99,3.0,3.0,1,3,579.0,0.0,0.0,0.0,1,1,0.5
1,48,4.0,4.0,2,3,2340.0,1.0,0.0,1.0,1,1,5.5
0,15,1.0,1.0,1,3,450.0,0.0,0.0,0.0,1,2,0.36
0,72,4.0,4.0,2,3,1889.0,0.0,0.0,0.0,0,1,2.0
1,69,6.0,7.0,4,0,3600.0,1.0,1.0,1.0,0,2,8.0
0,47,3.0,4.0,2,2,2544.0,0.0,0.0,1.0,1,1,2.45
0,72,4.0,4.0,2,3,1889.0,0.0,0.0,0.0,0,1,2.05
0,7,4.0,5.0,4,3,7222.0,0.0,0.0,0.0,2,0,4.45
0,5,2.0,2.0,3,3,1368.0,0.0,0.0,0.0,1,0,1.42
0,17,3.0,4.0,4,3,1940.0,1.0,0.0,0.0,1,2,2.4
1,24,3.0,3.0,2,2,972.0,0.0,0.0,0.0,1,2,0.6
1,29,5.0,5.0,4,3,4518.0,1.0,1.0,1.0,2,1,17.0
0,11,3.0,3.0,2,1,1480.0,0.0,0.0,0.0,0,0,2.5
0,53,4.0,4.0,3,2,1484.0,0.0,0.0,0.0,2,2,1.5
0,82,3.0,3.0,3,0,1969.0,1.0,0.0,0.0,1,2,1.15
0,10,2.0,2.0,2,3,543.0,0.0,0.0,0.0,1,1,0.28
0,36,3.0,2.0,3,1,833.0,0.0,0.0,0.0,1,1,0.85
0,86,4.0,4.0,4,0,2527.0,1.0,0.0,0.0,2,0,3.45
0,77,4.0,4.0,4,3,2941.0,1.0,0.0,1.0,0,1,4.25
0,95,3.0,3.0,2,1,1423.0,0.0,0.0,0.0,1,1,1.2
0,6,2.0,2.0,2,3,698.0,0.0,0.0,0.0,1,2,0.5
0,94,2.0,2.0,4,3,133.0,0.0,0.0,2.0,2,2,1.45
0,68,3.0,3.0,2,1,1950.0,1.0,0.0,2.0,2,0,2.8
1,26,5.0,5.0,4,2,1557.0,0.0,0.0,1.0,2,1,2.8
1,12,4.0,4.0,4,1,6228.0,1.0,0.0,0.0,2,1,6.75
